time_s,head_x_m,head_y_m,head_yaw_rad,state,q_joint_01_rad,q_joint_02_rad,q_joint_03_rad,q_joint_04_rad,q_joint_05_rad,q_joint_06_rad,q_joint_07_rad,q_joint_08_rad,q_joint_09_rad,dq_joint_01_rad_s,dq_joint_02_rad_s,dq_joint_03_rad_s,dq_joint_04_rad_s,dq_joint_05_rad_s,dq_joint_06_rad_s,dq_joint_07_rad_s,dq_joint_08_rad_s,dq_joint_09_rad_s,cmd_joint_01_rad,cmd_joint_02_rad,cmd_joint_03_rad,cmd_joint_04_rad,cmd_joint_05_rad,cmd_joint_06_rad,cmd_joint_07_rad,cmd_joint_08_rad,cmd_joint_09_rad,range_head_range_m60_m,range_head_range_m30_m,range_head_range_00_m,range_head_range_p30_m,range_head_range_p60_m
3.350000,-0.003783,0.067816,-0.110615,slither,0.519914,0.286173,-0.080664,-0.412985,-0.516246,-0.335652,0.023130,0.376456,0.517561,-0.523194,-1.970342,-2.222298,-1.448132,0.135620,1.758470,2.257147,1.714291,0.029152,0.465687,0.143349,-0.257108,-0.520720,-0.505954,-0.220663,0.182130,0.486349,0.528815,-0.800000,-0.800000,0.640582,-0.800000,-0.800000
3.400000,-0.007341,0.081745,0.062610,slither,0.481467,0.186839,-0.193381,-0.477075,-0.497784,-0.247515,0.133406,0.446641,0.506809,-0.888453,-1.875170,-2.290226,-1.090330,0.539735,1.771857,2.075048,1.151181,-0.353161,0.416295,0.056188,-0.331019,-0.537723,-0.453184,-0.122950,0.275586,0.528379,0.499593,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.450000,-0.012710,0.092567,0.239304,slither,0.418748,0.076586,-0.299004,-0.521386,-0.456735,-0.147430,0.235849,0.494780,0.468781,-1.552320,-2.390193,-2.167792,-0.615074,1.101758,2.173768,1.875176,0.702287,-1.001612,0.319678,-0.076022,-0.421223,-0.531261,-0.347665,0.030464,0.399636,0.561167,0.427796,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.500000,-0.018972,0.099190,0.409932,slither,0.338318,-0.041268,-0.393279,-0.538984,-0.393657,-0.042759,0.328609,0.517130,0.409574,-1.558375,-2.211641,-1.691905,-0.124645,1.354430,1.960603,1.674048,0.259773,-1.188827,0.242809,-0.161492,-0.465179,-0.506118,-0.263172,0.132457,0.467634,0.561664,0.363256,-0.800000,0.659537,-0.800000,-0.800000,-0.800000
3.550000,-0.024270,0.100530,0.561063,slither,0.239835,-0.156498,-0.471665,-0.532428,-0.309941,0.067757,0.407280,0.511826,0.325324,-2.295446,-2.495850,-1.408043,0.339752,1.979523,2.428528,1.306636,-0.585879,-2.029225,0.114266,-0.279558,-0.503876,-0.439477,-0.122079,0.276833,0.542032,0.530045,0.246143,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.600000,-0.028721,0.098027,0.693037,slither,0.130273,-0.266223,-0.528104,-0.503640,-0.213784,0.176449,0.464812,0.486281,0.229019,-2.085608,-2.054261,-0.881880,0.796153,1.945483,1.947416,0.944966,-0.654578,-1.802779,0.021270,-0.350165,-0.512424,-0.379702,-0.024489,0.361333,0.569454,0.486925,0.156765,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.650000,-0.031891,0.091304,0.802974,slither,0.007741,-0.371380,-0.560492,-0.448988,-0.107007,0.276917,0.498779,0.434032,0.121930,-2.580587,-1.859197,-0.367157,1.326466,2.127471,1.930643,0.484952,-1.259750,-2.310184,-0.121373,-0.437881,-0.498141,-0.271086,0.120175,0.464415,0.575638,0.392893,0.012976,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.700000,-0.031210,0.079194,0.868651,slither,-0.111481,-0.459856,-0.564749,-0.371887,0.005391,0.364870,0.509074,0.361517,0.009443,-2.074739,-1.379485,0.073086,1.648268,2.214328,1.552901,-0.017038,-1.473203,-2.104718,-0.210769,-0.478274,-0.467857,-0.186374,0.213856,0.516793,0.558607,0.315591,-0.083114,0.686243,-0.800000,-0.800000,-0.800000,-0.800000
3.750000,-0.026686,0.061947,0.880998,slither,-0.226923,-0.521977,-0.538886,-0.273099,0.119707,0.437184,0.497729,0.272028,-0.104431,-2.290827,-0.885421,0.913150,2.244377,2.359064,1.234617,-0.492073,-1.881966,-2.197323,-0.329433,-0.508631,-0.393615,-0.047375,0.343023,0.566814,0.502639,0.183669,-0.220199,0.684334,-0.800000,-0.800000,-0.800000,-0.800000
3.800000,-0.018115,0.039533,0.835704,slither,-0.329478,-0.553973,-0.481673,-0.158393,0.232110,0.485859,0.459311,0.171567,-0.211411,-1.731662,-0.280118,1.406588,2.339258,2.159850,0.717541,-0.961311,-1.958394,-1.934626,-0.394695,-0.507801,-0.327140,0.049075,0.417689,0.579630,0.446727,0.089032,-0.302775,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.850000,-0.007198,0.012780,0.734123,slither,-0.416654,-0.547732,-0.392386,-0.034742,0.331072,0.505038,0.394382,0.062941,-0.307792,-1.526331,0.330577,2.012913,2.613990,1.886878,0.244965,-1.423685,-2.208570,-1.813769,-0.466792,-0.475020,-0.207071,0.192000,0.506774,0.567069,0.339261,-0.055670,-0.407064,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.900000,-0.000135,-0.013992,0.603312,slither,-0.480956,-0.521503,-0.287159,0.087005,0.414756,0.502939,0.314718,-0.045502,-0.391085,-0.865761,0.835732,2.148725,2.407169,1.409092,-0.284438,-1.703188,-2.002450,-1.433123,-0.500760,-0.438091,-0.121728,0.277454,0.544135,0.534100,0.251625,-0.152817,-0.463302,-0.800000,0.651790,-0.800000,-0.800000,-0.800000
3.950000,0.003800,-0.038637,0.455278,slither,-0.522776,-0.471126,-0.176718,0.200819,0.473512,0.479593,0.221793,-0.155591,-0.457311,-0.590158,1.238227,2.369515,2.240969,0.995207,-0.632647,-2.056064,-2.342698,-1.189029,-0.525025,-0.360169,0.010258,0.386744,0.566525,0.452395,0.104864,-0.290307,-0.521794,-0.800000,0.688046,-0.800000,-0.800000,-0.800000
4.000000,0.004379,-0.061885,0.285152,slither,-0.537244,-0.399774,-0.061771,0.308296,0.509417,0.430812,0.120818,-0.259273,-0.501591,-0.069962,1.471720,2.087059,1.950859,0.429283,-1.187137,-1.860860,-1.972238,-0.720482,-0.520704,-0.293672,0.098692,0.445376,0.559880,0.380297,0.002534,-0.371154,-0.540700,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.050000,0.002688,-0.080983,0.115366,slither,-0.530424,-0.315065,0.053641,0.396673,0.520215,0.362895,0.014467,-0.351771,-0.520817,0.389981,1.835732,2.493996,1.642664,0.037737,-1.574201,-2.404652,-1.796411,-0.141987,-0.483547,-0.176975,0.225433,0.507685,0.518266,0.251446,-0.149644,-0.469823,-0.537327,-0.800000,-0.800000,0.634023,-0.800000,-0.800000
4.100000,-0.000976,-0.096470,-0.058749,slither,-0.498183,-0.217810,0.161667,0.467836,0.510411,0.278552,-0.098289,-0.428600,-0.515646,0.868325,1.909524,1.968035,1.179020,-0.369653,-1.729428,-2.229425,-1.339593,0.216042,-0.439658,-0.091583,0.301991,0.530082,0.470507,0.155454,-0.245796,-0.517706,-0.514145,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.150000,-0.006325,-0.107350,-0.231982,slither,-0.443047,-0.110332,0.269385,0.514962,0.475417,0.181889,-0.207642,-0.485324,-0.485381,1.297729,2.028722,2.145439,0.722279,-1.014798,-2.040670,-2.114308,-0.840628,0.974379,-0.348988,0.040887,0.398622,0.532855,0.372163,0.003384,-0.374979,-0.559279,-0.450010,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.200000,-0.012990,-0.114430,-0.402952,slither,-0.367050,0.002191,0.368701,0.542241,0.418396,0.072955,-0.305055,-0.511510,-0.429352,1.465645,2.000223,1.751652,0.335682,-1.204211,-2.048182,-1.756438,-0.322128,1.157854,-0.274967,0.127899,0.447771,0.513854,0.291543,-0.099009,-0.447368,-0.565740,-0.389748,-0.800000,-0.800000,-0.800000,0.658473,-0.800000
4.250000,-0.019505,-0.117825,-0.565120,slither,-0.273162,0.119068,0.454844,0.543740,0.341044,-0.037979,-0.386660,-0.515241,-0.350888,2.027596,2.142741,1.637658,-0.140743,-1.751643,-2.324895,-1.482161,0.109860,1.759544,-0.149722,0.249342,0.494406,0.455167,0.153886,-0.246560,-0.530078,-0.543323,-0.277983,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.300000,-0.025125,-0.116374,-0.707244,slither,-0.164926,0.231813,0.519523,0.522447,0.248298,-0.148122,-0.451600,-0.496110,-0.257511,2.147897,2.114257,0.963294,-0.654939,-1.915823,-2.037249,-1.148218,0.527343,1.776767,-0.055822,0.325032,0.510196,0.401575,0.058725,-0.333106,-0.562383,-0.504805,-0.190001,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.350000,-0.028004,-0.109542,-0.822483,slither,-0.044037,0.341424,0.559026,0.471149,0.140365,-0.250732,-0.491812,-0.449348,-0.152086,2.597112,2.010028,0.582024,-1.233171,-2.282658,-2.072394,-0.596048,1.194223,2.322452,0.088074,0.419803,0.504985,0.299178,-0.085909,-0.442362,-0.577634,-0.417866,-0.047525,-0.800000,-0.800000,-0.800000,-0.800000,0.691872
4.400000,-0.027975,-0.098832,-0.903541,slither,0.076753,0.436568,0.572397,0.400703,0.026580,-0.341695,-0.503417,-0.379803,-0.040977,2.168196,1.738319,0.078193,-1.457241,-2.190872,-1.649133,0.006668,1.440026,1.993452,0.179599,0.465629,0.480522,0.217554,-0.180894,-0.499736,-0.566609,-0.344358,0.049019,-0.800000,-0.800000,-0.800000,-0.800000,0.670518
4.450000,-0.024248,-0.084576,-0.941935,slither,0.193715,0.510818,0.557128,0.309750,-0.086059,-0.413175,-0.493753,-0.291050,0.073005,2.235127,1.290018,-0.621960,-2.104880,-2.228525,-1.262736,0.435856,1.921375,2.331462,0.303230,0.504810,0.414227,0.081358,-0.313904,-0.558186,-0.519132,-0.216432,0.188747,-0.800000,-0.800000,-0.800000,-0.800000,0.666330
4.500000,-0.014473,-0.065253,-0.919805,slither,0.301324,0.551652,0.508535,0.197645,-0.195415,-0.461184,-0.457282,-0.193198,0.181424,1.930783,0.424409,-1.256795,-2.285455,-2.136872,-0.724216,0.906270,1.898257,1.856953,0.372838,0.510050,0.352287,-0.014523,-0.392275,-0.576990,-0.468279,-0.123210,0.274312,-0.800000,-0.800000,-0.800000,-0.800000,0.655820
4.550000,-0.004235,-0.041801,-0.846678,slither,0.398228,0.565256,0.431452,0.076068,-0.298724,-0.494578,-0.405355,-0.090712,0.282558,2.116546,0.178140,-1.714010,-2.508534,-1.885003,-0.554451,1.285773,2.297987,1.983353,0.452673,0.486184,0.237528,-0.158594,-0.488345,-0.573507,-0.367112,0.021353,0.384695,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.600000,0.005576,-0.015347,-0.724513,slither,0.470808,0.544587,0.331472,-0.049415,-0.389114,-0.501430,-0.332971,0.015758,0.368674,0.961597,-0.803857,-2.189380,-2.349226,-1.499355,0.089030,1.518217,2.163192,1.581523,0.487115,0.449840,0.149901,-0.250482,-0.535185,-0.550163,-0.286111,0.116543,0.442994,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.650000,0.014116,0.012169,-0.562153,slither,0.515415,0.493308,0.211709,-0.167571,-0.453104,-0.481592,-0.244739,0.124228,0.438392,0.688282,-1.256977,-2.431970,-2.197778,-1.211629,0.493704,1.950622,2.420045,1.320848,0.517246,0.376238,0.016766,-0.367281,-0.568828,-0.478733,-0.144355,0.255858,0.508130,-0.800000,-0.800000,-0.800000,0.622849,-0.800000
4.700000,0.017314,0.037769,-0.384819,slither,0.535137,0.421997,0.092392,-0.276916,-0.496954,-0.441491,-0.147521,0.228708,0.489153,0.183442,-1.502680,-2.399868,-2.123736,-0.574748,1.035476,1.979152,1.821706,0.805035,0.519494,0.314219,-0.071414,-0.429766,-0.567837,-0.410836,-0.042313,0.340674,0.533305,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.750000,0.017196,0.058579,-0.208463,slither,0.530956,0.337278,-0.024719,-0.368483,-0.514193,-0.381063,-0.044816,0.325444,0.515607,-0.265822,-1.921975,-2.432555,-1.650188,0.023842,1.536235,1.963532,1.703778,0.226369,0.491604,0.202453,-0.199874,-0.499209,-0.534651,-0.286911,0.111338,0.446657,0.539377,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.800000,0.014823,0.074054,-0.037585,slither,0.505917,0.241957,-0.134902,-0.442854,-0.509075,-0.301859,0.062541,0.407417,0.518937,-0.627314,-1.843311,-2.094095,-1.201126,0.340220,1.672120,2.141395,1.371976,-0.075842,0.452923,0.118725,-0.279194,-0.527300,-0.492455,-0.193355,0.209496,0.499919,0.522069,-0.800000,-0.800000,0.632096,-0.800000,-0.800000
4.850000,0.011234,0.085409,0.133397,slither,0.456323,0.136157,-0.242960,-0.497118,-0.478817,-0.206515,0.173693,0.468726,0.495432,-1.160918,-2.045953,-2.247866,-0.871604,0.886792,2.218989,2.313382,0.985842,-0.819327,0.368649,-0.013397,-0.381788,-0.539222,-0.401602,-0.043164,0.343361,0.550170,0.465899,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.900000,0.006287,0.093102,0.301143,slither,0.385834,0.024898,-0.342051,-0.527916,-0.427164,-0.104762,0.276000,0.508309,0.448452,-1.367615,-1.992136,-1.745604,-0.446392,1.189923,1.916731,1.883768,0.595065,-0.976608,0.297889,-0.101493,-0.435828,-0.526337,-0.325080,0.059312,0.419936,0.562642,0.410220,-0.800000,0.665881,-0.800000,-0.800000,-0.800000
4.950000,0.000696,0.096138,0.457421,slither,0.296604,-0.089648,-0.429064,-0.535292,-0.355952,0.005327,0.365431,0.518169,0.375060,-2.079453,-2.491138,-1.629794,0.087761,1.716243,2.427654,1.668482,-0.097198,-1.915083,0.175759,-0.226473,-0.490819,-0.476399,-0.191927,0.208969,0.510184,0.549105,0.303870,-0.800000,0.653082,-0.800000,-0.800000,-0.800000
5.000000,-0.003911,0.094604,0.595067,slither,0.193511,-0.201465,-0.496504,-0.518641,-0.265578,0.117606,0.437082,0.504279,0.285906,-1.949628,-1.947882,-1.231539,0.563278,1.882090,1.901616,1.215761,-0.265595,-1.670940,0.086872,-0.301713,-0.508867,-0.424590,-0.095271,0.301206,0.550920,0.518704,0.220683,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.050000,-0.007587,0.089858,0.713719,slither,0.078787,-0.310382,-0.543229,-0.477930,-0.162638,0.225982,0.485266,0.466295,0.183877,-2.552878,-2.074658,-0.672186,1.069751,2.126063,1.930273,0.789920,-0.989291,-2.248071,-0.054263,-0.399911,-0.509688,-0.325953,0.051431,0.418683,0.577459,0.441290,0.081978,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.100000,-0.008379,0.080991,0.804321,slither,-0.043542,-0.407086,-0.558453,-0.412299,-0.056974,0.315837,0.506878,0.405949,0.073496,-2.138664,-1.704326,-0.160112,1.444176,2.080232,1.811207,0.164016,-1.350237,-2.031347,-0.147554,-0.450989,-0.491144,-0.247737,0.147346,0.480827,0.572484,0.371866,-0.014641,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.150000,-0.006168,0.067059,0.851680,slither,-0.161764,-0.487690,-0.552183,-0.326334,0.056250,0.396835,0.503728,0.323668,-0.040438,-2.214254,-1.615534,0.169780,1.842273,2.469433,1.496260,-0.215084,-1.883997,-2.391473,-0.275665,-0.498841,-0.433058,-0.114883,0.283675,0.547474,0.533685,0.248441,-0.156459,0.680668,-0.800000,-0.800000,-0.800000,-0.800000
5.200000,0.000502,0.048454,0.845289,slither,-0.271703,-0.535750,-0.515773,-0.224889,0.169197,0.457241,0.479734,0.228033,-0.151592,-1.920722,-0.485823,1.189052,2.208722,2.137168,0.922669,-0.766292,-1.931047,-2.000394,-0.349345,-0.510129,-0.375897,-0.019947,0.365441,0.572193,0.488093,0.157002,-0.244675,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.250000,0.009160,0.024165,0.778958,slither,-0.370808,-0.554771,-0.444705,-0.105493,0.273862,0.498100,0.433333,0.122762,-0.254088,-1.916099,-0.051902,1.719379,2.523986,2.010968,0.585245,-1.142439,-2.183106,-2.022747,-0.436601,-0.495274,-0.266901,0.124699,0.468118,0.577801,0.393623,0.013149,-0.360717,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.300000,0.017838,-0.002660,0.665616,slither,-0.448769,-0.540034,-0.350206,0.016029,0.369374,0.509781,0.364382,0.016456,-0.344118,-1.107838,0.536141,1.963584,2.419404,1.742400,0.055059,-1.465792,-2.082356,-1.549591,-0.478006,-0.465908,-0.183213,0.217153,0.519117,0.559413,0.315189,-0.083725,-0.424489,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.350000,0.023592,-0.029728,0.523136,slither,-0.503701,-0.503703,-0.243787,0.138526,0.443741,0.498510,0.278179,-0.093514,-0.421740,-0.969472,0.970967,2.210114,2.248360,1.330593,-0.360132,-1.838001,-2.172284,-1.387277,-0.519520,-0.402235,-0.054457,0.336316,0.559513,0.494489,0.175265,-0.227730,-0.499113,-0.800000,0.612447,-0.800000,-0.800000,-0.800000
5.400000,0.025292,-0.054110,0.362758,slither,-0.533658,-0.443621,-0.128869,0.248744,0.494563,0.465642,0.183921,-0.200530,-0.479845,-0.211349,1.348584,2.153584,1.980933,0.581094,-0.915401,-1.647312,-1.875351,-0.884642,-0.527168,-0.343845,0.034150,0.403370,0.565079,0.431894,0.074680,-0.315479,-0.529821,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.450000,0.024976,-0.073503,0.197662,slither,-0.537602,-0.366051,-0.017010,0.347882,0.521675,0.409645,0.076972,-0.301741,-0.513769,0.086326,1.708197,2.440152,1.938048,0.276494,-1.431428,-2.123759,-1.928940,-0.433841,-0.507043,-0.235928,0.165254,0.481014,0.541701,0.314544,-0.078768,-0.427379,-0.544425,-0.800000,-0.800000,0.648346,-0.800000,-0.800000
5.500000,0.022222,-0.089989,0.027393,slither,-0.521010,-0.276248,0.098097,0.429480,0.523192,0.333044,-0.031264,-0.387451,-0.523716,0.451347,1.817352,2.209094,1.295345,-0.254673,-1.650583,-2.181357,-1.435976,-0.014424,-0.473384,-0.153875,0.247323,0.514971,0.505497,0.224036,-0.178320,-0.485606,-0.532872,-0.800000,-0.800000,0.646928,-0.800000,-0.800000
5.550000,0.017962,-0.103070,-0.145644,slither,-0.478549,-0.175234,0.206882,0.493305,0.504720,0.242259,-0.146199,-0.452244,-0.502567,1.180165,2.360832,2.403321,1.097107,-0.678520,-2.052685,-2.287871,-1.080128,0.717052,-0.396294,-0.023054,0.355070,0.535614,0.422141,0.075989,-0.316642,-0.544612,-0.485141,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.600000,0.011047,-0.113571,-0.328898,slither,-0.411508,-0.062096,0.314790,0.534970,0.458972,0.137293,-0.250079,-0.496899,-0.461387,1.370250,2.188868,1.951402,0.689348,-0.993828,-2.104396,-1.972398,-0.528783,0.964711,-0.329972,0.064931,0.412993,0.528151,0.349324,-0.026810,-0.397695,-0.563590,-0.434757,-0.800000,-0.800000,-0.800000,0.634791,-0.800000
5.650000,0.004637,-0.118461,-0.495432,slither,-0.327196,0.055421,0.407489,0.549161,0.392122,0.030406,-0.343206,-0.516502,-0.398103,2.050770,2.702853,1.767687,-0.119078,-1.691299,-2.306300,-1.691847,-0.114896,1.548746,-0.212541,0.191916,0.475143,0.486243,0.220345,-0.178775,-0.495855,-0.559654,-0.334849,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.700000,-0.000833,-0.118576,-0.644311,slither,-0.228682,0.169454,0.486228,0.537970,0.304744,-0.082293,-0.417637,-0.511101,-0.315134,1.984071,2.275098,1.154441,-0.586060,-1.659683,-1.860527,-1.335193,0.149095,1.740764,-0.124624,0.270554,0.499277,0.440074,0.125982,-0.273181,-0.541948,-0.534826,-0.254368,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.750000,-0.004582,-0.114322,-0.771642,slither,-0.113950,0.280688,0.539652,0.503753,0.201675,-0.194144,-0.471655,-0.477363,-0.214704,2.648517,2.411492,0.790175,-1.044246,-2.233193,-2.204907,-0.764924,1.071234,2.173531,0.020071,0.378285,0.512233,0.351302,-0.016880,-0.393471,-0.575116,-0.463073,-0.116198,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.800000,-0.006242,-0.105660,-0.872649,slither,0.008849,0.383356,0.568226,0.442854,0.090955,-0.294375,-0.503748,-0.424240,-0.105563,2.266038,1.830283,0.299416,-1.359360,-2.267152,-1.866195,-0.274430,1.341519,1.976529,0.114761,0.434414,0.499680,0.276805,-0.113345,-0.460139,-0.576211,-0.398007,-0.019887,-0.800000,-0.800000,-0.800000,-0.800000,0.651399
5.850000,-0.004003,-0.093097,-0.934345,slither,0.128784,0.471375,0.567276,0.362937,-0.022004,-0.377807,-0.507868,-0.345335,0.008203,2.467391,1.574282,-0.263590,-1.753914,-2.267757,-1.454820,0.058180,1.743561,2.461971,0.246846,0.490747,0.450032,0.147817,-0.252455,-0.534720,-0.546243,-0.279570,0.123462,-0.800000,-0.800000,-0.800000,-0.800000,0.647901
5.900000,0.002237,-0.076317,-0.948584,slither,0.243617,0.530667,0.540315,0.262813,-0.134439,-0.439937,-0.486367,-0.251121,0.119304,1.988438,0.935292,-0.818764,-2.173312,-2.200446,-1.065337,0.600180,1.833320,2.163343,0.324307,0.508039,0.397876,0.054202,-0.337294,-0.565257,-0.506090,-0.190275,0.213982,-0.800000,-0.800000,-0.800000,-0.800000,0.639442
5.950000,0.012112,-0.054876,-0.902695,slither,0.344819,0.562594,0.480047,0.145413,-0.243542,-0.483506,-0.444071,-0.152888,0.226666,1.765790,0.584833,-1.326509,-2.475513,-2.308220,-0.568843,1.224213,2.048130,2.211855,0.418640,0.502252,0.295074,-0.090451,-0.446172,-0.579934,-0.418690,-0.047700,0.335224,-0.800000,-0.800000,-0.800000,-0.800000,0.634660
6.000000,0.023859,-0.028190,-0.794495,slither,0.425723,0.557137,0.389334,0.019190,-0.342932,-0.501434,-0.380072,-0.047817,0.319217,1.213335,-0.468148,-1.948135,-2.465950,-1.712144,-0.192372,1.364142,2.097297,1.680873,0.464128,0.477417,0.213243,-0.185364,-0.503236,-0.568527,-0.344933,0.048828,0.402723,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.050000,0.033691,0.000348,-0.651555,slither,0.489902,0.523097,0.277491,-0.103548,-0.421515,-0.497153,-0.299355,0.059784,0.398932,0.965162,-0.965717,-2.352296,-2.468294,-1.332347,0.327333,1.688096,2.361091,1.566179,0.506193,0.413857,0.079907,-0.315287,-0.558492,-0.518034,-0.214460,0.190489,0.480673,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.100000,0.040260,0.026420,-0.488668,slither,0.524422,0.463771,0.160444,-0.216275,-0.473147,-0.465808,-0.206638,0.167631,0.461984,0.389217,-1.360310,-2.280450,-2.019039,-0.893087,0.742724,1.902831,2.237664,1.113707,0.519858,0.359935,-0.008204,-0.386110,-0.570091,-0.460522,-0.115302,0.281216,0.517148,-0.800000,-0.800000,-0.800000,0.603114,-0.800000
6.150000,0.043243,0.049174,-0.319316,slither,0.534660,0.389199,0.043494,-0.316145,-0.503523,-0.413915,-0.101669,0.270019,0.503729,-0.004702,-1.730293,-2.490602,-1.985889,-0.260251,1.434852,2.120720,1.883789,0.598288,0.509253,0.257877,-0.139945,-0.470253,-0.555315,-0.349004,0.038448,0.399608,0.541149,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.200000,0.043247,0.067541,-0.150643,slither,0.523513,0.300814,-0.068328,-0.398795,-0.508046,-0.343818,0.002565,0.364106,0.519717,-0.340328,-1.700583,-2.077430,-1.343428,0.112934,1.441059,1.899946,1.664869,0.135942,0.481546,0.178575,-0.223732,-0.509280,-0.524627,-0.261330,0.139530,0.463052,0.535836,-0.800000,-0.800000,0.601150,-0.800000,-0.800000
6.250000,0.040386,0.082700,0.024176,slither,0.487695,0.200016,-0.177757,-0.467491,-0.497106,-0.256269,0.113262,0.439374,0.511859,-1.058771,-2.303023,-2.467052,-1.216773,0.519185,1.949403,2.430227,1.347139,-0.535786,0.411900,0.049529,-0.336247,-0.538599,-0.449132,-0.116044,0.281734,0.530555,0.496707,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
