time_s,head_x_m,head_y_m,head_yaw_rad,state,q_joint_01_rad,q_joint_02_rad,q_joint_03_rad,q_joint_04_rad,q_joint_05_rad,q_joint_06_rad,q_joint_07_rad,q_joint_08_rad,q_joint_09_rad,dq_joint_01_rad_s,dq_joint_02_rad_s,dq_joint_03_rad_s,dq_joint_04_rad_s,dq_joint_05_rad_s,dq_joint_06_rad_s,dq_joint_07_rad_s,dq_joint_08_rad_s,dq_joint_09_rad_s,cmd_joint_01_rad,cmd_joint_02_rad,cmd_joint_03_rad,cmd_joint_04_rad,cmd_joint_05_rad,cmd_joint_06_rad,cmd_joint_07_rad,cmd_joint_08_rad,cmd_joint_09_rad,range_head_range_m60_m,range_head_range_m30_m,range_head_range_00_m,range_head_range_p30_m,range_head_range_p60_m
3.300000,0.007313,0.055708,-0.330304,slither,0.567637,0.407088,0.051822,-0.313046,-0.502184,-0.403387,-0.078778,0.299267,0.520960,-0.414390,-1.890635,-2.329697,-1.816856,-0.193753,1.279672,1.649477,1.854161,0.450967,0.527187,0.278883,-0.119076,-0.453136,-0.544033,-0.342990,0.042109,0.404612,0.549991,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.350000,0.006812,0.078010,-0.120415,slither,0.537158,0.302006,-0.069178,-0.401743,-0.508156,-0.329494,0.031927,0.384318,0.527486,-0.937484,-2.254067,-2.188829,-1.652581,0.089159,1.644935,2.174049,1.516363,-0.149791,0.468047,0.145576,-0.255014,-0.518758,-0.504125,-0.218967,0.183693,0.487780,0.530113,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.400000,0.002607,0.096076,0.088380,slither,0.484690,0.190033,-0.187529,-0.468758,-0.489341,-0.240742,0.134510,0.449061,0.509620,-1.040555,-2.022999,-1.842683,-1.135491,0.455351,1.764032,1.900751,1.069248,-0.492938,0.410268,0.050500,-0.336368,-0.542733,-0.457855,-0.127282,0.271593,0.524725,0.496279,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.450000,-0.003656,0.108644,0.284648,slither,0.411991,0.072145,-0.294587,-0.513557,-0.447930,-0.140686,0.236289,0.488014,0.462906,-1.656832,-2.402066,-2.216024,-0.709098,1.058656,2.184529,1.987296,0.632067,-1.171983,0.300517,-0.094106,-0.438229,-0.547189,-0.362515,0.016692,0.386942,0.549550,0.417257,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.500000,-0.012027,0.116646,0.470997,slither,0.323142,-0.046340,-0.391692,-0.532676,-0.386575,-0.039423,0.324783,0.505678,0.397503,-1.801489,-2.281108,-1.743506,-0.176990,1.328334,2.016430,1.589301,0.177327,-1.325731,0.215256,-0.187496,-0.489633,-0.529022,-0.284526,0.112653,0.449380,0.544960,0.348102,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.550000,-0.020791,0.119801,0.643220,slither,0.217687,-0.164469,-0.474403,-0.530674,-0.306694,0.068874,0.396687,0.496570,0.309799,-2.309139,-2.392554,-1.452603,0.260176,1.863022,2.064642,1.314047,-0.404844,-1.923540,0.075785,-0.315875,-0.538028,-0.471464,-0.151902,0.249174,0.516538,0.506716,0.224979,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.600000,-0.029870,0.119219,0.804321,slither,0.099412,-0.283490,-0.537266,-0.507102,-0.214861,0.170250,0.451710,0.467713,0.211602,-2.167139,-2.186857,-1.041858,0.606044,1.846243,2.014314,0.821077,-0.735883,-1.854724,-0.020730,-0.389803,-0.549699,-0.414614,-0.057039,0.331145,0.541629,0.461463,0.133665,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.650000,-0.035765,0.113346,0.932340,slither,-0.024698,-0.392443,-0.574121,-0.459093,-0.116428,0.263244,0.483655,0.414345,0.101409,-2.619036,-2.043177,-0.394552,1.254106,1.886937,1.704606,0.418800,-1.320863,-2.365941,-0.163373,-0.477518,-0.535416,-0.305998,0.087625,0.434227,0.547813,0.367430,-0.010124,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.700000,-0.037600,0.102997,1.020416,slither,-0.145928,-0.487112,-0.586883,-0.390216,-0.008724,0.348014,0.490269,0.340313,-0.010508,-2.052107,-1.734768,-0.184381,1.393781,2.064808,1.550492,-0.043225,-1.574592,-2.034199,-0.252769,-0.517912,-0.505132,-0.221287,0.181306,0.486605,0.530782,0.290129,-0.106214,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.750000,-0.035175,0.089114,1.065356,slither,-0.264727,-0.559683,-0.574523,-0.302103,0.101370,0.416532,0.476805,0.251968,-0.125778,-2.380552,-1.148369,0.642858,2.030255,2.289844,1.196827,-0.537438,-2.066115,-2.446542,-0.371433,-0.548268,-0.430890,-0.082287,0.310473,0.536627,0.474814,0.158206,-0.243299,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.800000,-0.025885,0.070074,1.046235,slither,-0.372467,-0.599085,-0.528965,-0.194850,0.208782,0.464239,0.439378,0.151966,-0.232260,-1.883919,-0.422867,1.317750,2.199567,1.949778,0.665650,-0.938096,-1.956117,-1.869403,-0.436695,-0.547439,-0.364415,0.014162,0.385139,0.549442,0.418902,0.063570,-0.325875,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.850000,-0.012244,0.046776,0.964733,slither,-0.461568,-0.608598,-0.448857,-0.073519,0.309393,0.489709,0.378707,0.045061,-0.329817,-1.604856,0.256834,1.973818,2.479854,1.847988,0.273167,-1.350199,-2.103554,-1.810549,-0.508792,-0.514657,-0.244346,0.157087,0.474224,0.536881,0.311436,-0.081132,-0.430164,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.900000,0.002521,0.019550,0.823784,slither,-0.526557,-0.578669,-0.341780,0.054159,0.391852,0.489404,0.298094,-0.062636,-0.411654,-0.790484,1.100431,2.215440,2.110767,1.393586,-0.151086,-1.669311,-1.809519,-1.352790,-0.537497,-0.472763,-0.154333,0.246915,0.515663,0.507695,0.227286,-0.175090,-0.483508,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
3.950000,0.014013,-0.009276,0.646129,slither,-0.566542,-0.519303,-0.217143,0.174328,0.453582,0.464364,0.204270,-0.170622,-0.475113,-0.482909,1.415127,2.525339,2.397157,0.966470,-0.832527,-1.976870,-2.003895,-1.048192,-0.549305,-0.383084,-0.011291,0.366561,0.547708,0.434943,0.088778,-0.305027,-0.535148,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.000000,0.021409,-0.037418,0.442959,slither,-0.573266,-0.437149,-0.088038,0.283747,0.490169,0.414648,0.103907,-0.272354,-0.514169,0.053419,1.646562,2.460214,2.026610,0.469387,-1.213761,-1.799263,-1.924912,-0.500484,-0.535990,-0.308098,0.085126,0.432669,0.548033,0.369310,-0.007593,-0.380421,-0.549107,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.050000,0.023458,-0.062417,0.231140,slither,-0.551294,-0.336761,0.036478,0.375709,0.503617,0.346917,-0.000887,-0.361415,-0.527855,0.746067,2.211576,2.091174,1.629660,0.144559,-1.534812,-2.175202,-1.665271,-0.060435,-0.485260,-0.178592,0.223913,0.506261,0.516938,0.250215,-0.150779,-0.470862,-0.538269,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.100000,0.021678,-0.082453,0.022446,slither,-0.504197,-0.226013,0.153387,0.447818,0.490953,0.262408,-0.105030,-0.433402,-0.518436,1.079268,2.204680,2.268582,1.208028,-0.428572,-1.706405,-1.724773,-1.216889,0.290546,-0.432459,-0.084789,0.308381,0.536066,0.476087,0.160628,-0.241027,-0.513341,-0.510186,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.150000,0.015612,-0.098670,-0.187266,slither,-0.434962,-0.106652,0.265145,0.500551,0.458093,0.168458,-0.209672,-0.481846,-0.480578,1.551605,2.425309,2.215507,0.787984,-0.918747,-2.058041,-2.135755,-0.784696,1.067602,-0.328848,0.059894,0.416496,0.549596,0.387771,0.017860,-0.361636,-0.547070,-0.438933,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.200000,0.008579,-0.108938,-0.379731,slither,-0.350364,0.014845,0.365211,0.524316,0.400870,0.068695,-0.301608,-0.506497,-0.419682,1.582891,1.956455,1.756031,0.407541,-1.102678,-1.903768,-1.702672,-0.278888,1.178135,-0.246611,0.154660,0.472937,0.537425,0.313519,-0.078628,-0.428582,-0.548549,-0.374153,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.250000,0.000514,-0.113643,-0.554793,slither,-0.247374,0.134875,0.449685,0.526038,0.326426,-0.035118,-0.381639,-0.507181,-0.339368,2.389551,2.585633,1.571219,-0.168708,-1.715668,-2.265474,-1.461943,0.405797,1.891760,-0.109840,0.286980,0.529800,0.488318,0.184794,-0.217895,-0.503657,-0.519145,-0.256048,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.300000,-0.007094,-0.113275,-0.710127,slither,-0.133577,0.250638,0.514518,0.506301,0.236673,-0.140012,-0.443070,-0.482831,-0.243338,2.189497,2.265734,0.995120,-0.675451,-1.752717,-1.884978,-1.010326,0.648993,1.826846,-0.013822,0.364670,0.547471,0.436487,0.091275,-0.302918,-0.534558,-0.479343,-0.166901,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.350000,-0.012657,-0.108586,-0.840679,slither,-0.011246,0.360257,0.556149,0.462477,0.140240,-0.238245,-0.479838,-0.434464,-0.134079,2.666002,2.185033,0.551190,-1.135469,-2.060762,-1.969221,-0.433564,1.298890,2.334845,0.130074,0.459440,0.542260,0.334091,-0.053359,-0.412175,-0.549809,-0.392403,-0.024425,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.400000,-0.015288,-0.099406,-0.937620,slither,0.113865,0.454834,0.573367,0.398807,0.037531,-0.326953,-0.495451,-0.367532,-0.021272,2.314490,1.596736,0.014944,-1.413100,-1.920252,-1.605169,-0.083953,1.377800,2.049470,0.221599,0.505266,0.517797,0.252466,-0.148344,-0.469549,-0.538784,-0.318895,0.072119,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.450000,-0.013614,-0.085240,-0.986790,slither,0.232478,0.532176,0.563638,0.315444,-0.069526,-0.402416,-0.487241,-0.280387,0.094485,2.427862,1.140112,-0.648593,-1.776874,-2.060907,-1.294912,0.296801,1.938542,2.288817,0.345230,0.544448,0.451502,0.116271,-0.281354,-0.527998,-0.491307,-0.190969,0.211847,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.500000,-0.005915,-0.065895,-0.975195,slither,0.339596,0.579147,0.521927,0.214150,-0.178350,-0.456031,-0.456026,-0.183038,0.203146,1.900726,0.427485,-1.232755,-2.164078,-2.089286,-0.826335,0.827360,1.920422,1.940790,0.414838,0.549687,0.389562,0.020389,-0.359725,-0.546803,-0.440454,-0.097748,0.297412,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.550000,0.004909,-0.042402,-0.907153,slither,0.433913,0.595296,0.453676,0.097447,-0.283775,-0.489333,-0.402475,-0.075980,0.304052,1.825620,0.064018,-1.618095,-2.516377,-1.936476,-0.471268,1.296230,2.257695,2.004976,0.494673,0.525822,0.274803,-0.123681,-0.455795,-0.543320,-0.339287,0.046815,0.407795,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.600000,0.016591,-0.015228,-0.785388,slither,0.507112,0.575798,0.357264,-0.023993,-0.375181,-0.497066,-0.329577,0.032668,0.388686,0.991929,-0.781481,-2.107115,-2.478920,-1.606576,0.076107,1.652367,2.094924,1.520194,0.529115,0.489478,0.187176,-0.215569,-0.502635,-0.519975,-0.258286,0.142006,0.466094,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.650000,0.026118,0.012679,-0.624685,slither,0.553918,0.528150,0.242252,-0.142076,-0.444577,-0.479413,-0.240670,0.141122,0.458901,0.955368,-1.026077,-2.323549,-2.134102,-1.275021,0.427627,1.972457,2.208159,1.225405,0.549957,0.407108,0.045796,-0.340091,-0.543478,-0.455222,-0.122685,0.275688,0.526121,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.700000,0.031743,0.039377,-0.437989,slither,0.569292,0.456029,0.120629,-0.257865,-0.490217,-0.436993,-0.139742,0.246171,0.505641,-0.048933,-1.684085,-2.566127,-2.248562,-0.611330,1.061650,1.946468,1.903287,0.650649,0.542677,0.336098,-0.050839,-0.410495,-0.549870,-0.394172,-0.026954,0.354729,0.546056,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.750000,0.033946,0.063191,-0.236995,slither,0.555554,0.361874,-0.000847,-0.354526,-0.508274,-0.373867,-0.033884,0.339832,0.526985,-0.557686,-2.143244,-2.566413,-1.788773,-0.124784,1.490803,2.314826,1.840161,0.201623,0.500558,0.210903,-0.191928,-0.491766,-0.527711,-0.280475,0.117270,0.452085,0.544302,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.800000,0.032450,0.082415,-0.034804,slither,0.518518,0.254623,-0.121162,-0.432389,-0.499433,-0.291432,0.073774,0.415390,0.523744,-0.868087,-2.108848,-2.247062,-1.260458,0.379141,1.772824,2.104500,1.201243,-0.383294,0.452943,0.118743,-0.279176,-0.527284,-0.492439,-0.193341,0.209509,0.499931,0.522079,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.850000,0.026910,0.098690,0.168894,slither,0.456637,0.141128,-0.235468,-0.490834,-0.472605,-0.195057,0.179693,0.470643,0.491745,-1.487883,-2.508424,-2.347349,-0.923995,0.807937,2.047942,2.229946,0.849405,-0.919541,0.355881,-0.025447,-0.393119,-0.549835,-0.411497,-0.052341,0.334903,0.542430,0.458877,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.900000,0.019064,0.110460,0.365082,slither,0.376892,0.022802,-0.337867,-0.526185,-0.422864,-0.093499,0.277645,0.500139,0.436493,-1.604873,-2.264960,-1.808525,-0.494614,1.083715,2.050394,1.841043,0.361122,-1.215275,0.276993,-0.121214,-0.454374,-0.543707,-0.341275,0.044293,0.406092,0.549973,0.398727,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
4.950000,0.010928,0.116952,0.548318,slither,0.278020,-0.097187,-0.429490,-0.532320,-0.352920,0.010055,0.359014,0.504589,0.359771,-2.236372,-2.142580,-1.737873,0.047341,1.483054,2.129711,1.545177,-0.171934,-1.695577,0.143463,-0.256953,-0.519482,-0.503245,-0.216956,0.185756,0.488788,0.529525,0.286107,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.000000,0.002234,0.118728,0.715746,slither,0.166754,-0.213790,-0.502994,-0.520237,-0.268537,0.114590,0.424043,0.485960,0.268961,-2.017848,-1.876596,-1.304549,0.194181,1.605796,2.034154,1.180975,-0.266451,-1.729279,0.048318,-0.338098,-0.543083,-0.456638,-0.125151,0.273495,0.525378,0.495330,0.199478,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.050000,-0.005213,0.115199,0.860800,slither,0.044439,-0.329312,-0.552503,-0.486005,-0.172964,0.211358,0.469173,0.447411,0.164471,-2.431557,-2.112221,-0.887599,0.824472,1.971566,1.962610,0.702069,-0.999037,-2.310915,-0.096263,-0.439549,-0.546963,-0.360865,0.018881,0.388496,0.549634,0.415827,0.058878,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.100000,-0.009314,0.107059,0.972098,slither,-0.078616,-0.431655,-0.580602,-0.429337,-0.069743,0.302290,0.488880,0.384494,0.052521,-2.203557,-1.655812,-0.345751,1.189626,1.875802,1.481470,0.180690,-1.340896,-1.999756,-0.189554,-0.490627,-0.528419,-0.282649,0.114796,0.450639,0.544659,0.346403,-0.037741,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.150000,-0.010339,0.096022,1.047960,slither,-0.199836,-0.519545,-0.583802,-0.354267,0.036976,0.381413,0.487967,0.303924,-0.061754,-2.377363,-1.477499,0.191139,1.775700,2.137008,1.540733,-0.127307,-1.804080,-2.364452,-0.317665,-0.538479,-0.470333,-0.149796,0.251125,0.517286,0.505860,0.222978,-0.179559,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.200000,-0.003582,0.078356,1.053633,slither,-0.309942,-0.577409,-0.552921,-0.254575,0.146301,0.442831,0.467022,0.211250,-0.172151,-1.893666,-0.837083,0.826987,2.051218,2.000013,1.025904,-0.582524,-1.865216,-1.979371,-0.391345,-0.549767,-0.413172,-0.054860,0.332891,0.542006,0.460268,0.131540,-0.267775,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.250000,0.007887,0.057823,1.009678,slither,-0.411705,-0.605697,-0.492103,-0.138325,0.252609,0.479242,0.416030,0.106939,-0.275882,-1.755585,-0.422620,1.419344,2.356455,1.978681,0.595879,-1.136935,-2.282760,-2.132317,-0.478601,-0.534911,-0.304176,0.089787,0.435568,0.547614,0.365798,-0.012313,-0.383817,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.300000,0.021728,0.033215,0.904671,slither,-0.492137,-0.597141,-0.400777,-0.015686,0.346515,0.493262,0.347348,-0.001684,-0.365287,-1.474657,0.408404,1.993608,2.497865,1.673640,0.022336,-1.531802,-2.208208,-1.676825,-0.518645,-0.504261,-0.219280,0.183372,0.487622,0.530204,0.288266,-0.108362,-0.446840,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.350000,0.034953,0.006273,0.756789,slither,-0.550065,-0.558295,-0.290284,0.109127,0.421743,0.481496,0.260736,-0.110561,-0.440201,-1.338487,0.857987,2.298162,2.471192,1.324531,-0.448405,-1.934000,-2.354261,-1.383799,-0.548437,-0.429526,-0.080121,0.312279,0.537102,0.473705,0.156107,-0.245261,-0.515017,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.400000,0.044935,-0.022112,0.566384,slither,-0.571084,-0.485831,-0.164392,0.222501,0.472442,0.445223,0.161280,-0.216064,-0.494844,0.026777,1.773937,2.573887,2.116707,0.713295,-0.879765,-1.874633,-1.924195,-0.793981,-0.547223,-0.362771,0.016352,0.386700,0.549536,0.417479,0.061394,-0.327637,-0.540851,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.450000,0.049970,-0.049186,0.355131,slither,-0.563482,-0.393226,-0.034255,0.325795,0.494426,0.384034,0.058904,-0.311442,-0.522331,0.407310,2.031221,2.527869,1.908472,0.151678,-1.486976,-2.164109,-1.855115,-0.258841,-0.513881,-0.242382,0.159185,0.475329,0.536402,0.309629,-0.083298,-0.431525,-0.548186,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.500000,0.050230,-0.071711,0.148228,slither,-0.531704,-0.288349,0.085033,0.409319,0.495620,0.307691,-0.050824,-0.393840,-0.525914,0.815057,2.141353,2.414705,1.516276,-0.086180,-1.553434,-2.180489,-1.411939,0.133377,-0.471640,-0.152229,0.248871,0.516421,0.506848,0.225290,-0.177164,-0.484548,-0.531913,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.550000,0.046862,-0.089804,-0.057444,slither,-0.476325,-0.175162,0.201206,0.468408,0.472322,0.220358,-0.154094,-0.456285,-0.503591,1.307186,2.182366,1.979111,1.017544,-0.674864,-1.825148,-2.034441,-1.115475,0.691903,-0.381509,-0.009101,0.368191,0.547903,0.433599,0.086616,-0.306848,-0.535649,-0.477010,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.600000,0.040993,-0.102641,-0.251640,slither,-0.402260,-0.059493,0.308106,0.507255,0.427911,0.122062,-0.252553,-0.493521,-0.454116,1.552337,2.293180,2.016325,0.551548,-1.014374,-1.910797,-1.833785,-0.535797,0.983323,-0.306282,0.087289,0.434018,0.547843,0.367684,-0.009783,-0.382000,-0.549227,-0.421727,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.650000,0.032809,-0.111420,-0.441086,slither,-0.308160,0.063509,0.401286,0.521362,0.364584,0.021250,-0.337853,-0.507223,-0.385855,2.157230,2.475066,1.706274,0.132073,-1.374664,-2.166243,-1.569911,-0.027677,1.626297,-0.176519,0.225911,0.507113,0.516186,0.248262,-0.152884,-0.471990,-0.537815,-0.315037,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.700000,0.023918,-0.115126,-0.616140,slither,-0.199216,0.183928,0.477753,0.517279,0.285901,-0.082471,-0.408394,-0.496659,-0.299136,2.233543,2.492744,1.307823,-0.392535,-1.589310,-1.924253,-1.119137,0.431558,1.640846,-0.082624,0.310192,0.536552,0.474986,0.158532,-0.242993,-0.514123,-0.509363,-0.231268,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.750000,0.016635,-0.112419,-0.760037,slither,-0.081527,0.294386,0.535059,0.491577,0.195729,-0.188666,-0.461424,-0.461940,-0.196090,2.620551,2.417078,0.902327,-0.883260,-2.038214,-2.133927,-0.784855,0.982637,2.217403,0.062071,0.417923,0.549508,0.386215,0.015670,-0.363283,-0.547291,-0.437610,-0.093098,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.800000,0.011639,-0.105095,-0.879136,slither,0.042956,0.402348,0.566850,0.437808,0.094426,-0.281046,-0.488879,-0.406586,-0.086836,1.955990,2.031594,0.373015,-1.224825,-1.878725,-1.705742,-0.274361,1.237187,2.052886,0.156761,0.474051,0.536955,0.311717,-0.080795,-0.429951,-0.548386,-0.372544,0.003213,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.850000,0.009187,-0.094680,-0.963940,slither,0.165589,0.495145,0.576038,0.368227,-0.010516,-0.363370,-0.493712,-0.331764,0.029145,2.332576,1.768801,-0.065284,-1.598889,-1.966668,-1.520019,0.087895,1.810296,2.449234,0.288846,0.530384,0.487307,0.182729,-0.219905,-0.504533,-0.518418,-0.254108,0.146562,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.900000,0.011921,-0.080212,-0.997280,slither,0.278698,0.560925,0.559058,0.278783,-0.116355,-0.428691,-0.475471,-0.240534,0.141752,2.059381,1.080056,-0.523739,-1.892466,-2.166244,-1.186884,0.618409,1.852765,2.114735,0.366307,0.547677,0.435151,0.089114,-0.304744,-0.535069,-0.478265,-0.164813,0.237082,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
5.950000,0.019685,-0.060540,-0.972270,slither,0.386215,0.599006,0.509581,0.170127,-0.225938,-0.475845,-0.435013,-0.139139,0.247393,2.409676,0.619323,-1.330381,-2.372793,-2.188604,-0.695717,1.083265,2.268104,2.159218,0.460640,0.541889,0.332349,-0.055538,-0.413622,-0.549747,-0.390865,-0.022237,0.358324,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.000000,0.032267,-0.036178,-0.878718,slither,0.469911,0.598418,0.424412,0.048735,-0.323947,-0.498352,-0.372316,-0.031632,0.343211,1.296477,-0.491089,-2.024303,-2.511030,-1.847705,-0.175099,1.360142,2.067999,1.679861,0.506128,0.517054,0.250518,-0.150451,-0.470686,-0.538339,-0.317108,0.074290,0.425823,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.050000,0.043674,-0.009142,-0.740369,slither,0.536520,0.567408,0.316223,-0.076941,-0.407497,-0.493612,-0.290688,0.078374,0.423048,0.945977,-0.937046,-2.297846,-2.548719,-1.435492,0.309932,1.887453,2.224144,1.418714,0.544754,0.450248,0.114129,-0.283234,-0.528607,-0.490318,-0.188914,0.213866,0.501881,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.100000,0.052527,0.018737,-0.564115,slither,0.568520,0.506591,0.197646,-0.191861,-0.467045,-0.466713,-0.196433,0.187386,0.482439,0.404027,-1.355351,-2.290735,-2.097839,-0.920083,0.714526,1.727135,2.055004,0.909715,0.549609,0.388013,0.018200,-0.361379,-0.547034,-0.439139,-0.095592,0.299252,0.533511,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.150000,0.056655,0.046875,-0.356732,slither,0.568925,0.420326,0.070963,-0.301792,-0.502417,-0.414459,-0.091871,0.285314,0.517263,-0.405587,-1.991733,-2.540296,-2.024261,-0.403974,1.292262,2.266775,1.920100,0.439421,0.525175,0.272904,-0.125814,-0.457017,-0.542975,-0.337560,0.048997,0.409261,0.549907,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.200000,0.057448,0.070212,-0.147787,slither,0.543659,0.317627,-0.051775,-0.389741,-0.507820,-0.342303,0.013329,0.373726,0.529294,-0.644820,-1.980580,-1.825269,-1.483652,-0.016502,1.423744,1.942821,1.586551,0.109363,0.488475,0.185115,-0.217582,-0.503520,-0.519257,-0.256350,0.144121,0.467253,0.539647,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.250000,0.053958,0.088611,0.058108,slither,0.493990,0.207151,-0.170744,-0.460573,-0.493293,-0.254750,0.121903,0.440603,0.512618,-1.252363,-2.420120,-2.458153,-1.175773,0.605478,1.966321,2.155967,1.152779,-0.616520,0.405632,0.043613,-0.341809,-0.543810,-0.453989,-0.120549,0.277581,0.526755,0.493260,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.300000,0.047130,0.101821,0.256485,slither,0.425242,0.091464,-0.279344,-0.509147,-0.456047,-0.156626,0.224168,0.485986,0.470810,-1.279185,-2.021459,-1.869300,-0.704740,0.885227,1.757530,1.899156,0.676257,-0.925604,0.334362,-0.053019,-0.411949,-0.549818,-0.392642,-0.024766,0.356400,0.546314,0.443063,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.350000,0.039343,0.109217,0.441756,slither,0.336644,-0.029076,-0.381218,-0.529604,-0.393304,-0.053947,0.314254,0.505364,0.406960,-2.161555,-2.761144,-2.007437,-0.167160,1.516335,2.357307,1.703956,0.015129,-1.691040,0.208879,-0.193979,-0.492742,-0.527090,-0.278589,0.119409,0.453329,0.543983,0.342723,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.400000,0.031217,0.113089,0.616994,slither,0.233569,-0.150163,-0.462855,-0.529057,-0.315120,0.052149,0.390671,0.500623,0.325475,-2.063264,-2.362501,-1.141490,0.142637,1.591928,1.846782,1.300888,-0.180263,-1.539971,0.116604,-0.281061,-0.527903,-0.491460,-0.191289,0.211532,0.500840,0.521386,0.262145,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.450000,0.023359,0.112269,0.772793,slither,0.115697,-0.264500,-0.525532,-0.508286,-0.226450,0.156035,0.446498,0.472870,0.226328,-2.652066,-2.525271,-1.072373,0.781289,1.888510,2.152577,0.849742,-0.901637,-2.174705,-0.027634,-0.394648,-0.549884,-0.410041,-0.050160,0.336637,0.542788,0.457666,0.126951,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.500000,0.017569,0.106557,0.903688,slither,-0.006573,-0.375320,-0.566576,-0.462186,-0.128100,0.251505,0.481576,0.424630,0.118541,-2.333954,-1.980376,-0.556642,0.963245,2.013298,1.745133,0.483334,-1.052561,-2.060113,-0.123349,-0.455604,-0.543372,-0.339555,0.046476,0.407566,0.549948,0.397215,0.031328,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
6.550000,0.014880,0.096403,1.000285,slither,-0.132350,-0.470494,-0.584867,-0.399238,-0.023549,0.339613,0.492956,0.352986,0.003933,-2.586619,-1.791539,-0.021698,1.581383,2.268245,1.608480,-0.023058,-1.663827,-2.451088,-0.258887,-0.520197,-0.502358,-0.214942,0.187816,0.489788,0.528929,0.284234,-0.112987,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
